Sektor,Sub_Sektor,Ticker,Ticker_YF,Link
Properti,Properti-RealEstate,SMRA,SMRA.JK,https://stockbit.com/symbol/SMRA
Properti,Properti-RealEstate,KIJA,KIJA.JK,https://stockbit.com/symbol/KIJA
Properti,Properti-RealEstate,PANI,PANI.JK,https://stockbit.com/symbol/PANI
Properti,Properti-RealEstate,BKSL,BKSL.JK,https://stockbit.com/symbol/BKSL
Properti,Properti-RealEstate,DMAS,DMAS.JK,https://stockbit.com/symbol/DMAS
Properti,Properti-RealEstate,CBDK,CBDK.JK,https://stockbit.com/symbol/CBDK
Properti,Properti-RealEstate,DADA,DADA.JK,https://stockbit.com/symbol/DADA
Properti,Properti-RealEstate,APLN,APLN.JK,https://stockbit.com/symbol/APLN
Properti,Properti-RealEstate,LPKR,LPKR.JK,https://stockbit.com/symbol/LPKR
Properti,Properti-RealEstate,ELTY,ELTY.JK,https://stockbit.com/symbol/ELTY
Properti,Properti-RealEstate,TRUE,TRUE.JK,https://stockbit.com/symbol/TRUE
Properti,Properti-RealEstate,REAL,REAL.JK,https://stockbit.com/symbol/REAL
Properti,Properti-RealEstate,ASRI,ASRI.JK,https://stockbit.com/symbol/ASRI
Properti,Properti-RealEstate,BSBK,BSBK.JK,https://stockbit.com/symbol/BSBK
Properti,Properti-RealEstate,KOCI,KOCI.JK,https://stockbit.com/symbol/KOCI
Properti,Properti-RealEstate,UANG,UANG.JK,https://stockbit.com/symbol/UANG
Properti,Properti-RealEstate,TRIN,TRIN.JK,https://stockbit.com/symbol/TRIN
Properti,Properti-RealEstate,BAPA,BAPA.JK,https://stockbit.com/symbol/BAPA
Properti,Properti-RealEstate,DILD,DILD.JK,https://stockbit.com/symbol/DILD
Properti,Properti-RealEstate,NZIA,NZIA.JK,https://stockbit.com/symbol/NZIA
Properti,Properti-RealEstate,BCIP,BCIP.JK,https://stockbit.com/symbol/BCIP
Properti,Properti-RealEstate,LAND,LAND.JK,https://stockbit.com/symbol/LAND
Properti,Properti-RealEstate,CSIS,CSIS.JK,https://stockbit.com/symbol/CSIS
Properti,Properti-RealEstate,BEST,BEST.JK,https://stockbit.com/symbol/BEST
Properti,Properti-RealEstate,LPCK,LPCK.JK,https://stockbit.com/symbol/LPCK
Properti,Properti-RealEstate,PPRO,PPRO.JK,https://stockbit.com/symbol/PPRO
Properti,Properti-RealEstate,PAMG,PAMG.JK,https://stockbit.com/symbol/PAMG
Properti,Properti-RealEstate,PURI,PURI.JK,https://stockbit.com/symbol/PURI
Properti,Properti-RealEstate,RODA,RODA.JK,https://stockbit.com/symbol/RODA
Properti,Properti-RealEstate,GPRA,GPRA.JK,https://stockbit.com/symbol/GPRA
Properti,Properti-RealEstate,MDLN,MDLN.JK,https://stockbit.com/symbol/MDLN
Properti,Properti-RealEstate,CITY,CITY.JK,https://stockbit.com/symbol/CITY
Properti,Properti-RealEstate,MMLP,MMLP.JK,https://stockbit.com/symbol/MMLP
Properti,Properti-RealEstate,RISE,RISE.JK,https://stockbit.com/symbol/RISE
Properti,Properti-RealEstate,ADCP,ADCP.JK,https://stockbit.com/symbol/ADCP
Properti,Properti-RealEstate,RBMS,RBMS.JK,https://stockbit.com/symbol/RBMS
Properti,Properti-RealEstate,BIPP,BIPP.JK,https://stockbit.com/symbol/BIPP
Properti,Properti-RealEstate,INDO,INDO.JK,https://stockbit.com/symbol/INDO
Properti,Properti-RealEstate,AMAN,AMAN.JK,https://stockbit.com/symbol/AMAN
Properti,Properti-RealEstate,WINR,WINR.JK,https://stockbit.com/symbol/WINR
Properti,Properti-RealEstate,ATAP,ATAP.JK,https://stockbit.com/symbol/ATAP
Properti,Properti-RealEstate,EMDE,EMDE.JK,https://stockbit.com/symbol/EMDE
Properti,Properti-RealEstate,GRIA,GRIA.JK,https://stockbit.com/symbol/GRIA
Properti,Properti-RealEstate,JRPT,JRPT.JK,https://stockbit.com/symbol/JRPT
Properti,Properti-RealEstate,SMDM,SMDM.JK,https://stockbit.com/symbol/SMDM
Properti,Properti-RealEstate,KBAG,KBAG.JK,https://stockbit.com/symbol/KBAG
Properti,Properti-RealEstate,ASPI,ASPI.JK,https://stockbit.com/symbol/ASPI
Properti,Properti-RealEstate,DUTI,DUTI.JK,https://stockbit.com/symbol/DUTI
Properti,Properti-RealEstate,BBSS,BBSS.JK,https://stockbit.com/symbol/BBSS
Properti,Properti-RealEstate,RELF,RELF.JK,https://stockbit.com/symbol/RELF
Properti,Properti-RealEstate,BAPI,BAPI.JK,https://stockbit.com/symbol/BAPI
Properti,Properti-RealEstate,KSIX,KSIX.JK,https://stockbit.com/symbol/KSIX
Properti,Properti-RealEstate,VAST,VAST.JK,https://stockbit.com/symbol/VAST
Properti,Properti-RealEstate,ROCK,ROCK.JK,https://stockbit.com/symbol/ROCK
Properti,Properti-RealEstate,LPLI,LPLI.JK,https://stockbit.com/symbol/LPLI
Properti,Properti-RealEstate,SAGE,SAGE.JK,https://stockbit.com/symbol/SAGE
Properti,Properti-RealEstate,MSIE,MSIE.JK,https://stockbit.com/symbol/MSIE
Properti,Properti-RealEstate,URBN,URBN.JK,https://stockbit.com/symbol/URBN
Properti,Properti-RealEstate,HOMI,HOMI.JK,https://stockbit.com/symbol/HOMI
Properti,Properti-RealEstate,TARA,TARA.JK,https://stockbit.com/symbol/TARA
Properti,Properti-RealEstate,MTLA,MTLA.JK,https://stockbit.com/symbol/MTLA
Properti,Properti-RealEstate,PUDP,PUDP.JK,https://stockbit.com/symbol/PUDP
Properti,Properti-RealEstate,BKDP,BKDP.JK,https://stockbit.com/symbol/BKDP
Properti,Properti-RealEstate,CBPE,CBPE.JK,https://stockbit.com/symbol/CBPE
Properti,Properti-RealEstate,MPRO,MPRO.JK,https://stockbit.com/symbol/MPRO
Properti,Properti-RealEstate,NASA,NASA.JK,https://stockbit.com/symbol/NASA
Properti,Properti-RealEstate,NIRO,NIRO.JK,https://stockbit.com/symbol/NIRO
Properti,Properti-RealEstate,ARGO,ARGO.JK,https://stockbit.com/symbol/ARGO
Properti,Properti-RealEstate,GMTD,GMTD.JK,https://stockbit.com/symbol/GMTD
Properti,Properti-RealEstate,SATU,SATU.JK,https://stockbit.com/symbol/SATU
Properti,Properti-RealEstate,FMII,FMII.JK,https://stockbit.com/symbol/FMII
Properti,Properti-RealEstate,RDTX,RDTX.JK,https://stockbit.com/symbol/RDTX
Properti,Properti-RealEstate,DART,DART.JK,https://stockbit.com/symbol/DART
Properti,Properti-RealEstate,MKPI,MKPI.JK,https://stockbit.com/symbol/MKPI
Properti,Properti-RealEstate,PLIN,PLIN.JK,https://stockbit.com/symbol/PLIN
Properti,Properti-RealEstate,INPP,INPP.JK,https://stockbit.com/symbol/INPP
Properti,Properti-RealEstate,POLI,POLI.JK,https://stockbit.com/symbol/POLI
Properti,Properti-RealEstate,POLL,POLL.JK,https://stockbit.com/symbol/POLL
Properti,Properti-RealEstate,OMRE,OMRE.JK,https://stockbit.com/symbol/OMRE
Properti,Properti-RealEstate,HBAT,HBAT.JK,https://stockbit.com/symbol/HBAT
Properti,Properti-RealEstate,MTSM,MTSM.JK,https://stockbit.com/symbol/MTSM
Properti,Properti-RealEstate,POSA,POSA.JK,https://stockbit.com/symbol/POSA
Properti,Properti-RealEstate,BIKA,BIKA.JK,https://stockbit.com/symbol/BIKA
Properti,Properti-RealEstate,CPRI,CPRI.JK,https://stockbit.com/symbol/CPRI
Properti,Properti-RealEstate,GAMA,GAMA.JK,https://stockbit.com/symbol/GAMA
Properti,Properti-RealEstate,IPAC,IPAC.JK,https://stockbit.com/symbol/IPAC
Properti,Properti-RealEstate,ARMY,ARMY.JK,https://stockbit.com/symbol/ARMY
Properti,Properti-RealEstate,MYRX,MYRX.JK,https://stockbit.com/symbol/MYRX
Properti,Properti-RealEstate,COWL,COWL.JK,https://stockbit.com/symbol/COWL
Properti,Properti-RealEstate,RIMO,RIMO.JK,https://stockbit.com/symbol/RIMO
Properti,Properti-RealEstate,FORZ,FORZ.JK,https://stockbit.com/symbol/FORZ
Properti,Properti-RealEstate,LCGP,LCGP.JK,https://stockbit.com/symbol/LCGP
Properti,Properti-RealEstate,MYRXP,MYRXP.JK,https://stockbit.com/symbol/MYRXP
Barang-Baku,Barang-Baku,ANTM,ANTM.JK,https://stockbit.com/symbol/ANTM
Barang-Baku,Barang-Baku,BRPT,BRPT.JK,https://stockbit.com/symbol/BRPT
Barang-Baku,Barang-Baku,BRMS,BRMS.JK,https://stockbit.com/symbol/BRMS
Barang-Baku,Barang-Baku,SMGR,SMGR.JK,https://stockbit.com/symbol/SMGR
Barang-Baku,Barang-Baku,HRUM,HRUM.JK,https://stockbit.com/symbol/HRUM
Barang-Baku,Barang-Baku,EMAS,EMAS.JK,https://stockbit.com/symbol/EMAS
Barang-Baku,Barang-Baku,INTP,INTP.JK,https://stockbit.com/symbol/INTP
Barang-Baku,Barang-Baku,TPIA,TPIA.JK,https://stockbit.com/symbol/TPIA
Barang-Baku,Barang-Baku,MDKA,MDKA.JK,https://stockbit.com/symbol/MDKA
Barang-Baku,Barang-Baku,ARCI,ARCI.JK,https://stockbit.com/symbol/ARCI
Barang-Baku,Barang-Baku,MBMA,MBMA.JK,https://stockbit.com/symbol/MBMA
Barang-Baku,Barang-Baku,TINS,TINS.JK,https://stockbit.com/symbol/TINS
Barang-Baku,Barang-Baku,INCO,INCO.JK,https://stockbit.com/symbol/INCO
Barang-Baku,Barang-Baku,PSAB,PSAB.JK,https://stockbit.com/symbol/PSAB
Barang-Baku,Barang-Baku,AMMN,AMMN.JK,https://stockbit.com/symbol/AMMN
Barang-Baku,Barang-Baku,INKP,INKP.JK,https://stockbit.com/symbol/INKP
Barang-Baku,Barang-Baku,NCKL,NCKL.JK,https://stockbit.com/symbol/NCKL
Barang-Baku,Barang-Baku,ESSA,ESSA.JK,https://stockbit.com/symbol/ESSA
Barang-Baku,Barang-Baku,TKIM,TKIM.JK,https://stockbit.com/symbol/TKIM
Barang-Baku,Barang-Baku,KRAS,KRAS.JK,https://stockbit.com/symbol/KRAS
Barang-Baku,Barang-Baku,PACK,PACK.JK,https://stockbit.com/symbol/PACK
Barang-Baku,Barang-Baku,NICL,NICL.JK,https://stockbit.com/symbol/NICL
Barang-Baku,Barang-Baku,ESIP,ESIP.JK,https://stockbit.com/symbol/ESIP
Barang-Baku,Barang-Baku,DKFT,DKFT.JK,https://stockbit.com/symbol/DKFT
Barang-Baku,Barang-Baku,ASPR,ASPR.JK,https://stockbit.com/symbol/ASPR
Barang-Baku,Barang-Baku,FPNI,FPNI.JK,https://stockbit.com/symbol/FPNI
Barang-Baku,Barang-Baku,NIKL,NIKL.JK,https://stockbit.com/symbol/NIKL
Barang-Baku,Barang-Baku,SOLA,SOLA.JK,https://stockbit.com/symbol/SOLA
Barang-Baku,Barang-Baku,WSBP,WSBP.JK,https://stockbit.com/symbol/WSBP
Barang-Baku,Barang-Baku,AGII,AGII.JK,https://stockbit.com/symbol/AGII
Barang-Baku,Barang-Baku,SMBR,SMBR.JK,https://stockbit.com/symbol/SMBR
Barang-Baku,Barang-Baku,AVIA,AVIA.JK,https://stockbit.com/symbol/AVIA
Barang-Baku,Barang-Baku,SMGA,SMGA.JK,https://stockbit.com/symbol/SMGA
Barang-Baku,Barang-Baku,CHEM,CHEM.JK,https://stockbit.com/symbol/CHEM
Barang-Baku,Barang-Baku,WTON,WTON.JK,https://stockbit.com/symbol/WTON
Barang-Baku,Barang-Baku,DAAZ,DAAZ.JK,https://stockbit.com/symbol/DAAZ
Barang-Baku,Barang-Baku,OPMS,OPMS.JK,https://stockbit.com/symbol/OPMS
Barang-Baku,Barang-Baku,ISSP,ISSP.JK,https://stockbit.com/symbol/ISSP
Barang-Baku,Barang-Baku,MINE,MINE.JK,https://stockbit.com/symbol/MINE
Barang-Baku,Barang-Baku,OKAS,OKAS.JK,https://stockbit.com/symbol/OKAS
Barang-Baku,Barang-Baku,AYLS,AYLS.JK,https://stockbit.com/symbol/AYLS
Barang-Baku,Barang-Baku,BAJA,BAJA.JK,https://stockbit.com/symbol/BAJA
Barang-Baku,Barang-Baku,SRSN,SRSN.JK,https://stockbit.com/symbol/SRSN
Barang-Baku,Barang-Baku,NICE,NICE.JK,https://stockbit.com/symbol/NICE
Barang-Baku,Barang-Baku,PPRI,PPRI.JK,https://stockbit.com/symbol/PPRI
Barang-Baku,Barang-Baku,NPGF,NPGF.JK,https://stockbit.com/symbol/NPGF
Barang-Baku,Barang-Baku,ZINC,ZINC.JK,https://stockbit.com/symbol/ZINC
Barang-Baku,Barang-Baku,PBID,PBID.JK,https://stockbit.com/symbol/PBID
Barang-Baku,Barang-Baku,CITA,CITA.JK,https://stockbit.com/symbol/CITA
Barang-Baku,Barang-Baku,SULI,SULI.JK,https://stockbit.com/symbol/SULI
Barang-Baku,Barang-Baku,EPAC,EPAC.JK,https://stockbit.com/symbol/EPAC
Barang-Baku,Barang-Baku,MOLI,MOLI.JK,https://stockbit.com/symbol/MOLI
Barang-Baku,Barang-Baku,FWCT,FWCT.JK,https://stockbit.com/symbol/FWCT
Barang-Baku,Barang-Baku,EKAD,EKAD.JK,https://stockbit.com/symbol/EKAD
Barang-Baku,Barang-Baku,INAI,INAI.JK,https://stockbit.com/symbol/INAI
Barang-Baku,Barang-Baku,GDST,GDST.JK,https://stockbit.com/symbol/GDST
Barang-Baku,Barang-Baku,PICO,PICO.JK,https://stockbit.com/symbol/PICO
Barang-Baku,Barang-Baku,DGWG,DGWG.JK,https://stockbit.com/symbol/DGWG
Barang-Baku,Barang-Baku,SMLE,SMLE.JK,https://stockbit.com/symbol/SMLE
Barang-Baku,Barang-Baku,INCF,INCF.JK,https://stockbit.com/symbol/INCF
Barang-Baku,Barang-Baku,ADMG,ADMG.JK,https://stockbit.com/symbol/ADMG
Barang-Baku,Barang-Baku,TIRT,TIRT.JK,https://stockbit.com/symbol/TIRT
Barang-Baku,Barang-Baku,BATR,BATR.JK,https://stockbit.com/symbol/BATR
Barang-Baku,Barang-Baku,CLPI,CLPI.JK,https://stockbit.com/symbol/CLPI
Barang-Baku,Barang-Baku,IFSH,IFSH.JK,https://stockbit.com/symbol/IFSH
Barang-Baku,Barang-Baku,SPMA,SPMA.JK,https://stockbit.com/symbol/SPMA
Barang-Baku,Barang-Baku,BLES,BLES.JK,https://stockbit.com/symbol/BLES
Barang-Baku,Barang-Baku,MDKI,MDKI.JK,https://stockbit.com/symbol/MDKI
Barang-Baku,Barang-Baku,PDPP,PDPP.JK,https://stockbit.com/symbol/PDPP
Barang-Baku,Barang-Baku,IPOL,IPOL.JK,https://stockbit.com/symbol/IPOL
Barang-Baku,Barang-Baku,ALKA,ALKA.JK,https://stockbit.com/symbol/ALKA
Barang-Baku,Barang-Baku,TBMS,TBMS.JK,https://stockbit.com/symbol/TBMS
Barang-Baku,Barang-Baku,GGRP,GGRP.JK,https://stockbit.com/symbol/GGRP
Barang-Baku,Barang-Baku,SAMF,SAMF.JK,https://stockbit.com/symbol/SAMF
Barang-Baku,Barang-Baku,UNIC,UNIC.JK,https://stockbit.com/symbol/UNIC
Barang-Baku,Barang-Baku,LTLS,LTLS.JK,https://stockbit.com/symbol/LTLS
Barang-Baku,Barang-Baku,SBMA,SBMA.JK,https://stockbit.com/symbol/SBMA
Barang-Baku,Barang-Baku,OBMD,OBMD.JK,https://stockbit.com/symbol/OBMD
Barang-Baku,Barang-Baku,IFII,IFII.JK,https://stockbit.com/symbol/IFII
Barang-Baku,Barang-Baku,BMSR,BMSR.JK,https://stockbit.com/symbol/BMSR
Barang-Baku,Barang-Baku,SQMI,SQMI.JK,https://stockbit.com/symbol/SQMI
Barang-Baku,Barang-Baku,INTD,INTD.JK,https://stockbit.com/symbol/INTD
Barang-Baku,Barang-Baku,BEBS,BEBS.JK,https://stockbit.com/symbol/BEBS
Barang-Baku,Barang-Baku,TALF,TALF.JK,https://stockbit.com/symbol/TALF
Barang-Baku,Barang-Baku,ALDO,ALDO.JK,https://stockbit.com/symbol/ALDO
Barang-Baku,Barang-Baku,IGAR,IGAR.JK,https://stockbit.com/symbol/IGAR
Barang-Baku,Barang-Baku,SMKL,SMKL.JK,https://stockbit.com/symbol/SMKL
Barang-Baku,Barang-Baku,INCI,INCI.JK,https://stockbit.com/symbol/INCI
Barang-Baku,Barang-Baku,PTMR,PTMR.JK,https://stockbit.com/symbol/PTMR
Barang-Baku,Barang-Baku,SMCB,SMCB.JK,https://stockbit.com/symbol/SMCB
Barang-Baku,Barang-Baku,YPAS,YPAS.JK,https://stockbit.com/symbol/YPAS
Barang-Baku,Barang-Baku,CMNT,CMNT.JK,https://stockbit.com/symbol/CMNT
Barang-Baku,Barang-Baku,APLI,APLI.JK,https://stockbit.com/symbol/APLI
Barang-Baku,Barang-Baku,BTON,BTON.JK,https://stockbit.com/symbol/BTON
Barang-Baku,Barang-Baku,KKES,KKES.JK,https://stockbit.com/symbol/KKES
Barang-Baku,Barang-Baku,CTBN,CTBN.JK,https://stockbit.com/symbol/CTBN
Barang-Baku,Barang-Baku,KAYU,KAYU.JK,https://stockbit.com/symbol/KAYU
Barang-Baku,Barang-Baku,HKMU,HKMU.JK,https://stockbit.com/symbol/HKMU
Barang-Baku,Barang-Baku,KDSI,KDSI.JK,https://stockbit.com/symbol/KDSI
Barang-Baku,Barang-Baku,SWAT,SWAT.JK,https://stockbit.com/symbol/SWAT
Barang-Baku,Barang-Baku,KMTR,KMTR.JK,https://stockbit.com/symbol/KMTR
Barang-Baku,Barang-Baku,AKPI,AKPI.JK,https://stockbit.com/symbol/AKPI
Barang-Baku,Barang-Baku,INRU,INRU.JK,https://stockbit.com/symbol/INRU
Barang-Baku,Barang-Baku,PURE,PURE.JK,https://stockbit.com/symbol/PURE
Barang-Baku,Barang-Baku,BRNA,BRNA.JK,https://stockbit.com/symbol/BRNA
Barang-Baku,Barang-Baku,TRST,TRST.JK,https://stockbit.com/symbol/TRST
Barang-Baku,Barang-Baku,DPNS,DPNS.JK,https://stockbit.com/symbol/DPNS
Barang-Baku,Barang-Baku,ALMI,ALMI.JK,https://stockbit.com/symbol/ALMI
Barang-Baku,Barang-Baku,LMSH,LMSH.JK,https://stockbit.com/symbol/LMSH
Barang-Baku,Barang-Baku,FASW,FASW.JK,https://stockbit.com/symbol/FASW
Barang-Baku,Barang-Baku,ETWA,ETWA.JK,https://stockbit.com/symbol/ETWA
Barang-Baku,Barang-Baku,TDPM,TDPM.JK,https://stockbit.com/symbol/TDPM
Barang-Baku,Barang-Baku,JKSW,JKSW.JK,https://stockbit.com/symbol/JKSW
Barang-Baku,Barang-Baku,SIMA,SIMA.JK,https://stockbit.com/symbol/SIMA
Barang-Baku,Barang-Baku,KBRI,KBRI.JK,https://stockbit.com/symbol/KBRI
Barang-Baku,Barang-Baku,NPII,NPII.JK,https://stockbit.com/symbol/NPII
Perindustrian,Perusahaan-Holding,ASII,ASII.JK,https://stockbit.com/symbol/ASII
Perindustrian,Perusahaan-Holding,BNBR,BNBR.JK,https://stockbit.com/symbol/BNBR
Perindustrian,Perusahaan-Holding,BHIT,BHIT.JK,https://stockbit.com/symbol/BHIT
Perindustrian,Perusahaan-Holding,FOLK,FOLK.JK,https://stockbit.com/symbol/FOLK
Perindustrian,Perusahaan-Holding,ZBRA,ZBRA.JK,https://stockbit.com/symbol/ZBRA
Perindustrian,Perusahaan-Holding,KING,KING.JK,https://stockbit.com/symbol/KING
Perindustrian,Barang-Perindustrian,UNTR,UNTR.JK,https://stockbit.com/symbol/UNTR
Perindustrian,Barang-Perindustrian,PIPA,PIPA.JK,https://stockbit.com/symbol/PIPA
Perindustrian,Barang-Perindustrian,IMPC,IMPC.JK,https://stockbit.com/symbol/IMPC
Perindustrian,Barang-Perindustrian,HEXA,HEXA.JK,https://stockbit.com/symbol/HEXA
Perindustrian,Barang-Perindustrian,LABA,LABA.JK,https://stockbit.com/symbol/LABA
Perindustrian,Barang-Perindustrian,NTBK,NTBK.JK,https://stockbit.com/symbol/NTBK
Perindustrian,Barang-Perindustrian,SMIL,SMIL.JK,https://stockbit.com/symbol/SMIL
Perindustrian,Barang-Perindustrian,KUAS,KUAS.JK,https://stockbit.com/symbol/KUAS
Perindustrian,Barang-Perindustrian,SINI,SINI.JK,https://stockbit.com/symbol/SINI
Perindustrian,Barang-Perindustrian,PTMP,PTMP.JK,https://stockbit.com/symbol/PTMP
Perindustrian,Barang-Perindustrian,TOTO,TOTO.JK,https://stockbit.com/symbol/TOTO
Perindustrian,Barang-Perindustrian,MARK,MARK.JK,https://stockbit.com/symbol/MARK
Perindustrian,Barang-Perindustrian,HOPE,HOPE.JK,https://stockbit.com/symbol/HOPE
Perindustrian,Barang-Perindustrian,KOBX,KOBX.JK,https://stockbit.com/symbol/KOBX
Perindustrian,Barang-Perindustrian,CTTH,CTTH.JK,https://stockbit.com/symbol/CTTH
Perindustrian,Barang-Perindustrian,ARNA,ARNA.JK,https://stockbit.com/symbol/ARNA
Perindustrian,Barang-Perindustrian,GPSO,GPSO.JK,https://stockbit.com/symbol/GPSO
Perindustrian,Barang-Perindustrian,IKAI,IKAI.JK,https://stockbit.com/symbol/IKAI
Perindustrian,Barang-Perindustrian,SPTO,SPTO.JK,https://stockbit.com/symbol/SPTO
Perindustrian,Barang-Perindustrian,KBLI,KBLI.JK,https://stockbit.com/symbol/KBLI
Perindustrian,Barang-Perindustrian,SKRN,SKRN.JK,https://stockbit.com/symbol/SKRN
Perindustrian,Barang-Perindustrian,CAKK,CAKK.JK,https://stockbit.com/symbol/CAKK
Perindustrian,Barang-Perindustrian,CCSI,CCSI.JK,https://stockbit.com/symbol/CCSI
Perindustrian,Barang-Perindustrian,MLIA,MLIA.JK,https://stockbit.com/symbol/MLIA
Perindustrian,Barang-Perindustrian,VOKS,VOKS.JK,https://stockbit.com/symbol/VOKS
Perindustrian,Barang-Perindustrian,SCCO,SCCO.JK,https://stockbit.com/symbol/SCCO
Perindustrian,Barang-Perindustrian,WIDI,WIDI.JK,https://stockbit.com/symbol/WIDI
Perindustrian,Barang-Perindustrian,KBLM,KBLM.JK,https://stockbit.com/symbol/KBLM
Perindustrian,Barang-Perindustrian,JECC,JECC.JK,https://stockbit.com/symbol/JECC
Perindustrian,Barang-Perindustrian,ARKA,ARKA.JK,https://stockbit.com/symbol/ARKA
Perindustrian,Barang-Perindustrian,INTA,INTA.JK,https://stockbit.com/symbol/INTA
Perindustrian,Barang-Perindustrian,AMIN,AMIN.JK,https://stockbit.com/symbol/AMIN
Perindustrian,Barang-Perindustrian,IKBI,IKBI.JK,https://stockbit.com/symbol/IKBI
Perindustrian,Barang-Perindustrian,AMFG,AMFG.JK,https://stockbit.com/symbol/AMFG
Perindustrian,Barang-Perindustrian,IBFN,IBFN.JK,https://stockbit.com/symbol/IBFN
Perindustrian,Barang-Perindustrian,APII,APII.JK,https://stockbit.com/symbol/APII
Perindustrian,Barang-Perindustrian,KIAS,KIAS.JK,https://stockbit.com/symbol/KIAS
Perindustrian,Barang-Perindustrian,KRAH,KRAH.JK,https://stockbit.com/symbol/KRAH
Perindustrian,Barang-Perindustrian,ASIA,ASIA.JK,https://stockbit.com/symbol/ASIA
Transportasi,Transportasi,GIAA,GIAA.JK,https://stockbit.com/symbol/GIAA
Transportasi,Transportasi,BIRD,BIRD.JK,https://stockbit.com/symbol/BIRD
Transportasi,Transportasi,ASSA,ASSA.JK,https://stockbit.com/symbol/ASSA
Transportasi,Transportasi,IMJS,IMJS.JK,https://stockbit.com/symbol/IMJS
Transportasi,Transportasi,WEHA,WEHA.JK,https://stockbit.com/symbol/WEHA
Transportasi,Transportasi,CMPP,CMPP.JK,https://stockbit.com/symbol/CMPP
Transportasi,Transportasi,TAXI,TAXI.JK,https://stockbit.com/symbol/TAXI
Transportasi,Transportasi,TRJA,TRJA.JK,https://stockbit.com/symbol/TRJA
Transportasi,Transportasi,LRNA,LRNA.JK,https://stockbit.com/symbol/LRNA
Transportasi,Transportasi,BPTR,BPTR.JK,https://stockbit.com/symbol/BPTR
Transportasi,Transportasi,SAFE,SAFE.JK,https://stockbit.com/symbol/SAFE
Transportasi,Transportasi,HELI,HELI.JK,https://stockbit.com/symbol/HELI
Transportasi,Logistik,WBSA,WBSA.JK,https://stockbit.com/symbol/WBSA
Transportasi,Logistik,PJHB,PJHB.JK,https://stockbit.com/symbol/PJHB
Transportasi,Logistik,SMDR,SMDR.JK,https://stockbit.com/symbol/SMDR
Transportasi,Logistik,LAJU,LAJU.JK,https://stockbit.com/symbol/LAJU
Transportasi,Logistik,BLOG,BLOG.JK,https://stockbit.com/symbol/BLOG
Transportasi,Logistik,TMAS,TMAS.JK,https://stockbit.com/symbol/TMAS
Transportasi,Logistik,SDMU,SDMU.JK,https://stockbit.com/symbol/SDMU
Transportasi,Logistik,JAYA,JAYA.JK,https://stockbit.com/symbol/JAYA
Transportasi,Logistik,KLAS,KLAS.JK,https://stockbit.com/symbol/KLAS
Transportasi,Logistik,ELPI,ELPI.JK,https://stockbit.com/symbol/ELPI
Transportasi,Logistik,KJEN,KJEN.JK,https://stockbit.com/symbol/KJEN
Transportasi,Logistik,MITI,MITI.JK,https://stockbit.com/symbol/MITI
Transportasi,Logistik,HAIS,HAIS.JK,https://stockbit.com/symbol/HAIS
Transportasi,Logistik,NELY,NELY.JK,https://stockbit.com/symbol/NELY
Transportasi,Logistik,HATM,HATM.JK,https://stockbit.com/symbol/HATM
Transportasi,Logistik,TRUK,TRUK.JK,https://stockbit.com/symbol/TRUK
Transportasi,Logistik,MPXL,MPXL.JK,https://stockbit.com/symbol/MPXL
Transportasi,Logistik,TNCA,TNCA.JK,https://stockbit.com/symbol/TNCA
Transportasi,Logistik,PURA,PURA.JK,https://stockbit.com/symbol/PURA
Transportasi,Logistik,BLTA,BLTA.JK,https://stockbit.com/symbol/BLTA
Transportasi,Logistik,GTRA,GTRA.JK,https://stockbit.com/symbol/GTRA
Transportasi,Logistik,AKSI,AKSI.JK,https://stockbit.com/symbol/AKSI
Transportasi,Logistik,MIRA,MIRA.JK,https://stockbit.com/symbol/MIRA
Transportasi,Logistik,PPGL,PPGL.JK,https://stockbit.com/symbol/PPGL
Transportasi,Logistik,SAPX,SAPX.JK,https://stockbit.com/symbol/SAPX
Transportasi,Logistik,LOPI,LOPI.JK,https://stockbit.com/symbol/LOPI
Transportasi,Logistik,DEAL,DEAL.JK,https://stockbit.com/symbol/DEAL
Transportasi,Logistik,RCCC,RCCC.JK,https://stockbit.com/symbol/RCCC
